step,metric,metric_display,mean,std,num_seeds,raw_seed7,smooth_seed7,raw_seed8,smooth_seed8,raw_seed9,smooth_seed9
477,validation/outcome/success_lift_vs_dataset,Validation,0.05173626666666666,0.013212540807715806,3,0.03125,0.04687519999999999,0.041667,0.03854200000000001,0.039062,0.0697916
480,validation/outcome/success_lift_vs_dataset,Validation,0.049652933333333336,0.01096905509918192,3,0.036458,0.045833399999999996,0.057292,0.038542,0.041667,0.0645834
483,validation/outcome/success_lift_vs_dataset,Validation,0.04947933333333334,0.009945940103490584,3,0.026042,0.0421876,0.044271,0.0427086,0.088542,0.06354180000000001
486,validation/outcome/success_lift_vs_dataset,Validation,0.0486112,0.009737676011588528,3,0.028646,0.039062599999999996,0.036458,0.04479180000000001,0.067708,0.0619792
489,validation/outcome/success_lift_vs_dataset,Validation,0.044791666666666674,0.011323319207527249,3,0.028646,0.030208400000000003,0.052083,0.0463542,0.052083,0.0578124
492,validation/outcome/success_lift_vs_dataset,Validation,0.045659733333333334,0.013610438050587825,3,0.026042,0.0291668,0.036458,0.045312399999999996,0.0625,0.0625
495,validation/outcome/success_lift_vs_dataset,Validation,0.0465278,0.011301927312926178,3,0.057292,0.033333600000000005,0.057292,0.045312399999999996,0.033854,0.06093740000000001
498,validation/outcome/success_lift_vs_dataset,Validation,0.044618,0.009406913994858606,3,0.028646,0.0338544,0.033854,0.043229000000000004,0.067708,0.056770600000000004
0,outcome/success_lift_vs_dataset,Training,-0.05468733333333333,0.03375416641278854,3,-0.007812,-0.007812,-0.070312,-0.070312,-0.085938,-0.085938
1,outcome/success_lift_vs_dataset,Training,-0.05468733333333334,0.036782537680565525,3,0.0,-0.003906,-0.070312,-0.070312,-0.09375,-0.08984400000000001
2,outcome/success_lift_vs_dataset,Training,-0.05729144444444445,0.03627186042705152,3,-0.015625,-0.0078123333333333335,-0.070312,-0.070312,-0.101562,-0.09375
3,outcome/success_lift_vs_dataset,Training,-0.04622375,0.03672484804597563,3,0.023438,2.5000000000025e-07,0.015625,-0.04882775,-0.078125,-0.08984375
4,outcome/success_lift_vs_dataset,Training,-0.029687333333333333,0.03979528212215894,3,0.109375,0.0218752,0.015625,-0.0359372,-0.015625,-0.075
5,outcome/success_lift_vs_dataset,Training,-0.02083326666666667,0.04093099884776275,3,0.039062,0.03125,-0.015625,-0.0249998,-0.054688,-0.06875
6,outcome/success_lift_vs_dataset,Training,-0.005208333333333331,0.03522474321735914,3,0.054688,0.042187600000000006,-0.023438,-0.015625,0.039062,-0.0421876
7,outcome/success_lift_vs_dataset,Training,0.006770733333333337,0.033203032827071016,3,0.015625,0.048437600000000004,0.03125,0.0046873999999999996,-0.054688,-0.032812799999999996
8,outcome/success_lift_vs_dataset,Training,0.014583266666666666,0.03293226160158995,3,0.085938,0.060937599999999995,-0.070312,-0.0125,0.0625,-0.004687800000000001
9,outcome/success_lift_vs_dataset,Training,0.02135406666666666,0.02360485987606977,3,0.078125,0.05468759999999999,0.09375,0.003125,0.039062,0.006249599999999999
10,outcome/success_lift_vs_dataset,Training,0.033854133333333335,0.024116384472709744,3,0.101562,0.0671876,0.023438,0.0109376,0.03125,0.0234372
11,outcome/success_lift_vs_dataset,Training,0.0338542,0.009229152560591177,3,-0.046875,0.046875,0.054688,0.026562799999999998,0.0625,0.0281248
12,outcome/success_lift_vs_dataset,Training,0.0572918,0.015113024414722552,3,0.117188,0.06718759999999999,0.078125,0.0359378,0.148438,0.06875
13,outcome/success_lift_vs_dataset,Training,0.05937513333333333,0.010442775613578774,3,-0.007812,0.0484376,0.117188,0.0734378,0.0,0.05625
14,outcome/success_lift_vs_dataset,Training,0.07343766666666666,0.0022096615567899856,3,0.195312,0.071875,0.085938,0.0718754,0.140625,0.0765626
15,outcome/success_lift_vs_dataset,Training,0.07708353333333333,0.016601359550216226,3,0.023438,0.05625020000000001,0.054688,0.07812539999999998,0.132812,0.096875
16,outcome/success_lift_vs_dataset,Training,0.08697933333333334,0.004480501740752801,3,0.109375,0.0875002,0.125,0.0921878,-0.015625,0.08125
17,outcome/success_lift_vs_dataset,Training,0.07760426666666669,0.007475322832419276,3,0.015625,0.0671876,0.023438,0.0812504,0.164062,0.08437480000000001
18,outcome/success_lift_vs_dataset,Training,0.0885416,0.009743810359402517,3,0.164062,0.10156239999999998,0.101562,0.0781252,0.007812,0.08593720000000002
19,outcome/success_lift_vs_dataset,Training,0.07499993333333334,0.001275612609254424,3,0.054688,0.0734376,0.070312,0.075,0.09375,0.0765622
20,outcome/success_lift_vs_dataset,Training,0.0760416,0.0038976310480427303,3,0.0625,0.08125,0.054688,0.075,0.109375,0.0718748
21,outcome/success_lift_vs_dataset,Training,0.0822916,0.010850228813562717,3,0.117188,0.08281259999999999,0.09375,0.06875,0.101562,0.0953122
22,outcome/success_lift_vs_dataset,Training,0.08229159999999999,0.0032107512558070665,3,0.03125,0.08593759999999999,0.09375,0.0828124,0.078125,0.0781248
23,outcome/success_lift_vs_dataset,Training,0.08333346666666668,0.008300671409523983,3,0.148438,0.08281279999999999,0.054688,0.0734376,0.085938,0.09375
24,outcome/success_lift_vs_dataset,Training,0.08020846666666666,0.0051559936807133,3,0.046875,0.0812502,0.070312,0.0734376,0.054688,0.08593759999999999
25,outcome/success_lift_vs_dataset,Training,0.0796876,0.009631929324214682,3,0.109375,0.09062519999999999,0.09375,0.08125,0.015625,0.06718759999999999
26,outcome/success_lift_vs_dataset,Training,0.06927093333333333,0.015590239111558084,3,0.09375,0.08593759999999999,0.054688,0.0734376,0.007812,0.048437600000000004
27,outcome/success_lift_vs_dataset,Training,0.06770846666666668,0.013400750134559216,3,0.023438,0.0843752,0.0625,0.0671876,0.09375,0.0515626
28,outcome/success_lift_vs_dataset,Training,0.07239586666666667,0.0032105782213731455,3,0.085938,0.0718752,0.101562,0.0765624,0.171875,0.06875
29,outcome/success_lift_vs_dataset,Training,0.07812506666666667,0.007967322585550442,3,0.09375,0.08125020000000001,0.117188,0.0859376,0.046875,0.06718740000000001
30,outcome/success_lift_vs_dataset,Training,0.08697919999999999,0.015432722495615173,3,0.03125,0.06562520000000001,0.132812,0.09375,0.1875,0.10156240000000001
31,outcome/success_lift_vs_dataset,Training,0.1067708,0.016154061882593693,3,0.1875,0.08437520000000001,0.195312,0.12187479999999999,0.070312,0.11406240000000001
32,outcome/success_lift_vs_dataset,Training,0.12083326666666666,0.015848971444509863,3,0.09375,0.09843759999999999,0.109375,0.1312498,0.1875,0.1328124
33,outcome/success_lift_vs_dataset,Training,0.11927066666666668,0.009575364440525952,3,0.132812,0.1078124,0.101562,0.1312498,0.101562,0.11874979999999999
34,outcome/success_lift_vs_dataset,Training,0.12864566666666669,0.018102163775146382,3,0.078125,0.10468740000000001,0.203125,0.1484372,0.117188,0.1328124
35,outcome/success_lift_vs_dataset,Training,0.1328124,0.02224391302506523,3,0.078125,0.11406240000000001,0.210938,0.1640624,0.125,0.12031239999999999
36,outcome/success_lift_vs_dataset,Training,0.11718753333333336,0.022133875338544357,3,0.085938,0.09375000000000001,0.109375,0.146875,0.023438,0.1109376
37,outcome/success_lift_vs_dataset,Training,0.10625000000000001,0.03204705362182303,3,0.046875,0.084375,0.132812,0.1515624,0.046875,0.0828126
38,outcome/success_lift_vs_dataset,Training,0.11041679999999998,0.03131068053045157,3,0.15625,0.0890626,0.117188,0.15468759999999998,0.125,0.0875002
39,outcome/success_lift_vs_dataset,Training,0.10208346666666666,0.028678868527347603,3,-0.007812,0.0718752,0.132812,0.140625,0.148438,0.09375019999999999
40,outcome/success_lift_vs_dataset,Training,0.09322926666666669,0.008494399708566164,3,0.140625,0.08437520000000001,0.03125,0.10468740000000001,0.109375,0.09062519999999999
41,outcome/success_lift_vs_dataset,Training,0.09218746666666666,0.014712845153659298,3,0.03125,0.07343759999999999,0.132812,0.10937480000000002,0.039062,0.09374999999999999
42,outcome/success_lift_vs_dataset,Training,0.09479166666666666,0.016204530402191716,3,0.039062,0.071875,0.117188,0.10625,0.109375,0.10625
43,outcome/success_lift_vs_dataset,Training,0.08489580000000001,0.020505211905269348,3,0.078125,0.05625,0.0625,0.09531239999999999,0.109375,0.103125
44,outcome/success_lift_vs_dataset,Training,0.08645833333333335,0.0146760020008478,3,0.054688,0.06875,0.085938,0.0859376,0.15625,0.10468739999999999
45,outcome/success_lift_vs_dataset,Training,0.07708340000000001,0.022474382793453228,3,0.054688,0.0515626,-0.03125,0.0734376,0.117188,0.10625
46,outcome/success_lift_vs_dataset,Training,0.07760433333333333,0.03586574648373508,3,0.054688,0.05625020000000001,0.007812,0.048437600000000004,0.148438,0.1281252
47,outcome/success_lift_vs_dataset,Training,0.07812506666666667,0.041359610682994694,3,0.101562,0.06875020000000001,0.039062,0.0328124,0.132812,0.1328126
48,outcome/success_lift_vs_dataset,Training,0.07760426666666667,0.027253177058260362,3,0.054688,0.0640628,0.164062,0.05312480000000001,0.023438,0.11562520000000001
49,outcome/success_lift_vs_dataset,Training,0.07708333333333334,0.0233970580722354,3,0.007812,0.0546876,0.15625,0.0671872,0.125,0.1093752
50,outcome/success_lift_vs_dataset,Training,0.08437499999999999,0.017677669530417935,3,0.078125,0.059375,0.117188,0.0968748,0.054688,0.0968752
51,outcome/success_lift_vs_dataset,Training,0.09270833333333334,0.015951490047293043,3,0.125,0.0734374,0.085938,0.1125,0.125,0.09218760000000001
52,outcome/success_lift_vs_dataset,Training,0.09531259999999998,0.031586743989211664,3,0.0625,0.065625,0.171875,0.13906259999999998,0.078125,0.08125020000000001
53,outcome/success_lift_vs_dataset,Training,0.09791680000000001,0.023708021380677607,3,0.054688,0.065625,0.078125,0.12187519999999999,0.148438,0.1062502
54,outcome/success_lift_vs_dataset,Training,0.09583346666666666,0.012586600017832014,3,0.070312,0.078125,0.0625,0.10312519999999999,0.125,0.1062502
55,outcome/success_lift_vs_dataset,Training,0.10156253333333333,0.014206527256002972,3,0.101562,0.08281240000000001,0.125,0.10468759999999999,0.109375,0.11718759999999999
56,outcome/success_lift_vs_dataset,Training,0.10260413333333333,0.013994868851435829,3,0.125,0.08281240000000001,0.125,0.1125,0.101562,0.1125
57,outcome/success_lift_vs_dataset,Training,0.10520833333333335,0.01574613819519637,3,0.09375,0.08906240000000001,0.109375,0.1,0.148438,0.1265626
58,outcome/success_lift_vs_dataset,Training,0.10572906666666666,0.004480261496336518,3,0.164062,0.1109372,0.109375,0.10625,0.015625,0.1
59,outcome/success_lift_vs_dataset,Training,0.11458333333333333,0.007689998466117462,3,0.09375,0.11562480000000001,0.148438,0.1234376,0.148438,0.10468759999999999
60,outcome/success_lift_vs_dataset,Training,0.11197913333333333,0.004830016823527172,3,0.070312,0.10937480000000002,0.101562,0.11875,0.125,0.1078126
61,outcome/success_lift_vs_dataset,Training,0.1125,0.002551633468976288,3,0.125,0.10937480000000002,0.109375,0.115625,0.125,0.11250020000000001
62,outcome/success_lift_vs_dataset,Training,0.0942708,0.00830058774947092,3,0.070312,0.10468720000000001,-0.046875,0.084375,0.054688,0.09375019999999999
63,outcome/success_lift_vs_dataset,Training,0.09999993333333335,0.008930513004052764,3,0.140625,0.0999998,0.132812,0.0890624,0.101562,0.1109376
64,outcome/success_lift_vs_dataset,Training,0.09218739999999999,0.017258340375211824,3,0.15625,0.1124998,0.054688,0.0703124,0.0625,0.09375
65,outcome/success_lift_vs_dataset,Training,0.09843753333333333,0.012564902340868222,3,0.085938,0.115625,0.179688,0.08593759999999999,0.125,0.09375
66,outcome/success_lift_vs_dataset,Training,0.0859376,0.006629126074126713,3,0.023438,0.0953126,0.085938,0.0812502,0.0625,0.08125
67,outcome/success_lift_vs_dataset,Training,0.10625006666666666,0.01379973958143976,3,0.101562,0.10156260000000002,0.171875,0.12500019999999998,0.109375,0.0921874
68,outcome/success_lift_vs_dataset,Training,0.10260433333333334,0.004480408744250409,3,0.117188,0.09687520000000001,0.046875,0.1078128,0.15625,0.103125
69,outcome/success_lift_vs_dataset,Training,0.10312513333333333,0.012564902340868211,3,0.125,0.0906252,0.007812,0.09843759999999999,0.148438,0.12031259999999999
70,outcome/success_lift_vs_dataset,Training,0.08854173333333333,0.007026386280933382,3,0.078125,0.0890626,0.085938,0.0796876,0.007812,0.09687499999999999
71,outcome/success_lift_vs_dataset,Training,0.09843746666666668,0.007103263628001497,3,0.109375,0.10625,0.132812,0.08906239999999999,0.078125,0.1
72,outcome/success_lift_vs_dataset,Training,0.08750000000000001,0.010126219062743351,3,0.03125,0.09218760000000001,0.09375,0.07343739999999999,0.09375,0.096875
73,outcome/success_lift_vs_dataset,Training,0.08489580000000001,0.0019488155240213639,3,0.070312,0.0828124,0.117188,0.0875,0.09375,0.084375
74,outcome/success_lift_vs_dataset,Training,0.09270833333333332,0.014786643513958421,3,0.1875,0.0953124,0.117188,0.10937519999999998,0.09375,0.0734374
75,outcome/success_lift_vs_dataset,Training,0.09999999999999999,0.012170194979539148,3,0.0625,0.0921874,0.125,0.11718759999999999,0.09375,0.090625
76,outcome/success_lift_vs_dataset,Training,0.10729173333333332,0.012521776864682128,3,0.140625,0.09843740000000001,0.171875,0.12500019999999998,0.117188,0.0984376
77,outcome/success_lift_vs_dataset,Training,0.11406253333333334,0.016683047159183936,3,0.0625,0.10468740000000001,0.15625,0.1375002,0.101562,0.1
78,outcome/success_lift_vs_dataset,Training,0.10885426666666666,0.025780015542965745,3,0.117188,0.11406259999999999,0.117188,0.1375002,-0.03125,0.075
79,outcome/success_lift_vs_dataset,Training,0.11562499999999999,0.023420208065685486,3,0.132812,0.103125,0.171875,0.14843759999999998,0.195312,0.0953124
80,outcome/success_lift_vs_dataset,Training,0.11145833333333333,0.020023393436899965,3,0.0625,0.103125,0.078125,0.13906259999999998,0.078125,0.0921874
81,outcome/success_lift_vs_dataset,Training,0.1036458,0.023742432274727023,3,0.125,0.1,0.148438,0.13437519999999997,0.039062,0.0765622
82,outcome/success_lift_vs_dataset,Training,0.10364580000000001,0.021398624047354063,3,0.164062,0.12031240000000001,0.070312,0.11718759999999998,0.085938,0.07343740000000001
83,outcome/success_lift_vs_dataset,Training,0.10781239999999999,0.007760174772945947,3,0.109375,0.11874979999999999,0.039062,0.10156239999999998,0.117188,0.103125
84,outcome/success_lift_vs_dataset,Training,0.09583326666666665,0.016254585891850828,3,0.132812,0.11874980000000002,0.078125,0.08281239999999998,0.109375,0.0859376
85,outcome/success_lift_vs_dataset,Training,0.09739579999999999,0.02652660941319113,3,0.140625,0.13437480000000002,0.085938,0.08437499999999999,0.015625,0.0734376
86,outcome/success_lift_vs_dataset,Training,0.10000000000000002,0.019640288631280357,3,0.085938,0.12656240000000002,0.125,0.07968739999999999,0.140625,0.0937502
87,outcome/success_lift_vs_dataset,Training,0.10260419999999999,0.012842615690997951,3,0.117188,0.11718759999999999,0.101562,0.08593739999999998,0.140625,0.10468760000000002
88,outcome/success_lift_vs_dataset,Training,0.10833339999999998,0.017368118141775364,3,0.148438,0.12500019999999998,0.03125,0.08437499999999999,0.171875,0.115625
89,outcome/success_lift_vs_dataset,Training,0.12187506666666666,0.009199773548420758,3,0.132812,0.1250002,0.203125,0.109375,0.1875,0.13125
90,outcome/success_lift_vs_dataset,Training,0.12916666666666668,0.013093499236219814,3,0.09375,0.11562520000000001,0.164062,0.1249998,0.09375,0.146875
91,outcome/success_lift_vs_dataset,Training,0.11822913333333333,0.006293374493509469,3,0.125,0.1234376,0.046875,0.1093748,0.015625,0.121875
92,outcome/success_lift_vs_dataset,Training,0.1135416,0.007026465347527167,3,0.070312,0.11406240000000001,0.078125,0.10468739999999999,0.140625,0.121875
93,outcome/success_lift_vs_dataset,Training,0.12291659999999999,0.0019487620754383233,3,0.179688,0.12031239999999999,0.132812,0.1249998,0.179688,0.1234376
94,outcome/success_lift_vs_dataset,Training,0.12239579999999999,0.00265568703477399,3,0.148438,0.1234376,0.203125,0.1249998,0.164062,0.11875
95,outcome/success_lift_vs_dataset,Training,0.12343739999999999,0.01668300969569541,3,0.164062,0.1375,0.039062,0.09999979999999999,0.164062,0.1328124
96,outcome/success_lift_vs_dataset,Training,0.12708326666666667,0.01114633254403539,3,0.054688,0.1234376,0.125,0.1156248,0.0625,0.14218740000000002
97,outcome/success_lift_vs_dataset,Training,0.13749993333333335,0.01668312208697428,3,0.210938,0.1515628,0.070312,0.1140622,0.164062,0.14687480000000003
98,outcome/success_lift_vs_dataset,Training,0.12708319999999998,0.020624082472682267,3,0.171875,0.15000019999999997,0.0625,0.09999979999999999,0.101562,0.13124960000000002
99,outcome/success_lift_vs_dataset,Training,0.11093733333333333,0.028726329024239924,3,0.125,0.1453126,0.078125,0.07499979999999998,0.070312,0.1124996
100,outcome/success_lift_vs_dataset,Training,0.11406246666666665,0.010442845438970274,3,0.078125,0.1281252,0.21875,0.11093739999999999,0.117188,0.10312479999999999
101,outcome/success_lift_vs_dataset,Training,0.13541666666666666,0.02501088165970076,3,0.234375,0.1640626,0.085938,0.10312499999999998,0.242188,0.13906239999999997
102,outcome/success_lift_vs_dataset,Training,0.1270834,0.032080919281508545,3,0.25,0.171875,0.046875,0.09843759999999999,0.023438,0.11093760000000001
103,outcome/success_lift_vs_dataset,Training,0.1234376,0.0300010190800246,3,0.140625,0.165625,0.0625,0.09843759999999999,0.078125,0.1062502
104,outcome/success_lift_vs_dataset,Training,0.13281259999999998,0.0298923223841842,3,0.171875,0.175,0.132812,0.109375,0.109375,0.11406279999999999
105,outcome/success_lift_vs_dataset,Training,0.12656253333333334,0.03861189367723658,3,0.101562,0.1796874,0.117188,0.08906259999999999,0.101562,0.11093760000000001
106,outcome/success_lift_vs_dataset,Training,0.11666666666666668,0.024284383556699336,3,0.0625,0.1453124,0.234375,0.11875,0.117188,0.0859376
107,outcome/success_lift_vs_dataset,Training,0.11874993333333334,0.012564968663002007,3,0.140625,0.12343739999999999,0.109375,0.13125,0.101562,0.10156239999999998
108,outcome/success_lift_vs_dataset,Training,0.12239579999999999,0.011146354349292875,3,0.117188,0.11875,0.09375,0.1375,0.125,0.11093739999999999
109,outcome/success_lift_vs_dataset,Training,0.12239586666666667,0.005892509370001517,3,0.148438,0.11406259999999999,0.078125,0.12656260000000003,0.1875,0.1265624
110,outcome/success_lift_vs_dataset,Training,0.12395846666666666,0.01867748477451454,3,0.046875,0.10312519999999999,0.085938,0.12031259999999999,0.210938,0.1484376
111,outcome/success_lift_vs_dataset,Training,0.11770839999999998,0.02173807543520508,3,0.125,0.11562519999999998,0.09375,0.0921876,0.101562,0.14531239999999998
112,outcome/success_lift_vs_dataset,Training,0.11562513333333334,0.03204710237814889,3,0.03125,0.09375019999999999,0.109375,0.0921876,0.179688,0.16093760000000001
113,outcome/success_lift_vs_dataset,Training,0.12031259999999999,0.03765160880812401,3,0.101562,0.09062499999999998,0.117188,0.09687519999999998,0.1875,0.17343760000000003
114,outcome/success_lift_vs_dataset,Training,0.11041673333333334,0.025653388746301905,3,0.117188,0.084375,0.101562,0.10156259999999999,0.046875,0.14531260000000001
115,outcome/success_lift_vs_dataset,Training,0.1255208,0.012905762870903831,3,0.203125,0.115625,0.164062,0.11718739999999998,0.203125,0.14375
116,outcome/success_lift_vs_dataset,Training,0.13125006666666666,0.010126188201994988,3,0.179688,0.1265626,0.117188,0.12187499999999998,0.109375,0.14531260000000001
117,outcome/success_lift_vs_dataset,Training,0.1526042,0.01859021826875628,3,0.28125,0.1765626,0.15625,0.13125,0.203125,0.15
118,outcome/success_lift_vs_dataset,Training,0.15885413333333334,0.017693121898510602,3,0.132812,0.1828126,0.164062,0.1406248,0.203125,0.153125
119,outcome/success_lift_vs_dataset,Training,0.16510413333333332,0.02428455227469147,3,0.171875,0.19375,0.070312,0.1343748,0.117188,0.1671876
120,outcome/success_lift_vs_dataset,Training,0.15625,0.017163845844875986,3,0.101562,0.1734374,0.15625,0.1328124,0.179688,0.1625002
121,outcome/success_lift_vs_dataset,Training,0.15156239999999999,0.00836603376039087,3,0.0625,0.1499998,0.164062,0.1421872,0.109375,0.16250019999999998
122,outcome/success_lift_vs_dataset,Training,0.13802073333333334,0.020346028313053016,3,0.117188,0.11718740000000001,0.101562,0.1312496,0.21875,0.16562519999999997
123,outcome/success_lift_vs_dataset,Training,0.1385416,0.018590313525776444,3,0.132812,0.11718739999999998,0.1875,0.1359372,0.1875,0.16250019999999998
124,outcome/success_lift_vs_dataset,Training,0.14583326666666666,0.022833781169914795,3,0.195312,0.12187479999999999,0.085938,0.1390624,0.1875,0.1765626
125,outcome/success_lift_vs_dataset,Training,0.15156246666666667,0.01725833433935295,3,0.148438,0.13125,0.210938,0.14999999999999997,0.164062,0.17343740000000002
126,outcome/success_lift_vs_dataset,Training,0.1473958,0.014110551854079502,3,0.0625,0.13125,0.140625,0.1453126,0.070312,0.1656248
127,outcome/success_lift_vs_dataset,Training,0.16302073333333333,0.016988958833574503,3,0.1875,0.14531239999999998,0.164062,0.1578126,0.320312,0.1859372
128,outcome/success_lift_vs_dataset,Training,0.1526041333333333,0.020345666513426296,3,0.203125,0.159375,0.023438,0.12500019999999998,0.125,0.1734372
129,outcome/success_lift_vs_dataset,Training,0.1630208,0.011146195477680568,3,0.195312,0.159375,0.21875,0.1515626,0.210938,0.1781248
130,outcome/success_lift_vs_dataset,Training,0.14374993333333333,0.0025514701661765297,3,0.054688,0.140625,0.171875,0.14375,0.007812,0.1468748
131,outcome/success_lift_vs_dataset,Training,0.1661458,0.013641433769219419,3,0.234375,0.175,0.15625,0.146875,0.21875,0.1765624
132,outcome/success_lift_vs_dataset,Training,0.14635426666666665,0.013641390498365222,3,0.140625,0.165625,0.117188,0.1375002,0.117188,0.1359376
133,outcome/success_lift_vs_dataset,Training,0.15729166666666666,0.011576018374015958,3,0.226562,0.17031239999999997,0.132812,0.159375,0.15625,0.14218760000000003
134,outcome/success_lift_vs_dataset,Training,0.13333333333333333,0.017368054167221942,3,0.09375,0.15,0.125,0.140625,0.046875,0.109375
135,outcome/success_lift_vs_dataset,Training,0.1411458,0.0084944201465825,3,0.070312,0.1531248,0.140625,0.134375,0.140625,0.13593760000000002
136,outcome/success_lift_vs_dataset,Training,0.12447913333333334,0.011575976381378047,3,0.171875,0.14062480000000002,0.078125,0.11875,0.109375,0.11406260000000001
137,outcome/success_lift_vs_dataset,Training,0.13281240000000002,0.0012757759155379458,3,0.101562,0.13281220000000002,0.179688,0.13124999999999998,0.21875,0.134375
138,outcome/success_lift_vs_dataset,Training,0.12343753333333334,0.012565059855894914,3,0.117188,0.1109374,0.179688,0.14062519999999998,0.078125,0.11875
139,outcome/success_lift_vs_dataset,Training,0.12708339999999999,0.009229310571579356,3,0.109375,0.11406240000000001,0.09375,0.13437519999999997,0.117188,0.1328126
140,outcome/success_lift_vs_dataset,Training,0.1328126,0.007654655446197444,3,0.117188,0.1234376,0.132812,0.13281259999999998,0.1875,0.14218760000000003
141,outcome/success_lift_vs_dataset,Training,0.13125013333333332,0.01668295350057124,3,0.09375,0.1078126,0.117188,0.14062519999999998,0.125,0.14531260000000001
142,outcome/success_lift_vs_dataset,Training,0.12760433333333335,0.00515599368071331,3,0.234375,0.1343752,0.085938,0.12187519999999999,0.125,0.12656260000000003
143,outcome/success_lift_vs_dataset,Training,0.1203126,0.009964201548878202,3,0.078125,0.12656260000000003,0.101562,0.10625,0.085938,0.1281252
144,outcome/success_lift_vs_dataset,Training,0.12395840000000002,0.016941147106379794,3,0.15625,0.13593760000000002,0.0625,0.09999999999999999,0.15625,0.13593760000000002
145,outcome/success_lift_vs_dataset,Training,0.10937513333333333,0.008838787624756898,3,0.015625,0.115625,0.117188,0.0968752,0.085938,0.11562520000000001
146,outcome/success_lift_vs_dataset,Training,0.1151042,0.0203458474131701,3,0.195312,0.1359374,0.070312,0.0875,0.15625,0.1218752
147,outcome/success_lift_vs_dataset,Training,0.10729166666666667,0.009909551018868404,3,0.109375,0.1109374,0.117188,0.09374999999999999,0.101562,0.11718760000000002
148,outcome/success_lift_vs_dataset,Training,0.12083333333333333,0.013994821711221937,3,0.078125,0.1109374,0.1875,0.1109376,0.203125,0.140625
149,outcome/success_lift_vs_dataset,Training,0.12604166666666666,0.0166504639994072,3,0.125,0.10468740000000001,0.234375,0.1453126,0.09375,0.128125
150,outcome/success_lift_vs_dataset,Training,0.13593739999999999,0.006378961188155944,3,0.132812,0.1281248,0.109375,0.14375,0.125,0.13593739999999999
151,outcome/success_lift_vs_dataset,Training,0.12604166666666664,0.028018844725331234,3,0.09375,0.10781239999999999,0.179688,0.16562519999999997,0.0,0.10468739999999999
152,outcome/success_lift_vs_dataset,Training,0.12760419999999997,0.03464231316064213,3,0.09375,0.10468739999999999,0.171875,0.17656259999999996,0.085938,0.10156259999999999
153,outcome/success_lift_vs_dataset,Training,0.12343753333333334,0.02180047782371344,3,0.15625,0.12031239999999999,0.0625,0.15156259999999996,0.1875,0.0984376
154,outcome/success_lift_vs_dataset,Training,0.12395839999999998,0.01867749778815852,3,0.125,0.12031239999999999,0.21875,0.14843759999999998,0.117188,0.1031252
155,outcome/success_lift_vs_dataset,Training,0.12447933333333332,0.030865629482358225,3,0.085938,0.1109376,0.203125,0.16718759999999996,0.085938,0.0953128
156,outcome/success_lift_vs_dataset,Training,0.13593766666666665,0.015041099944116064,3,0.140625,0.12031260000000002,0.125,0.15624999999999997,0.179688,0.13125040000000002
157,outcome/success_lift_vs_dataset,Training,0.13645846666666664,0.014508689926002571,3,0.101562,0.121875,0.171875,0.15624999999999997,0.085938,0.13125040000000002
158,outcome/success_lift_vs_dataset,Training,0.1265626,0.028895625751083266,3,0.015625,0.09375,0.101562,0.1640624,0.140625,0.12187540000000001
159,outcome/success_lift_vs_dataset,Training,0.12968753333333333,0.016288029220940813,3,0.195312,0.1078124,0.132812,0.14687479999999997,0.179688,0.13437539999999998
160,outcome/success_lift_vs_dataset,Training,0.13489579999999998,0.01143475908389269,3,0.140625,0.11874980000000002,0.179688,0.1421874,0.132812,0.1437502
161,outcome/success_lift_vs_dataset,Training,0.12552073333333333,0.014052836804321343,3,0.132812,0.1171872,0.140625,0.14531239999999998,0.03125,0.11406260000000001
162,outcome/success_lift_vs_dataset,Training,0.1302082,0.013031275146610422,3,0.109375,0.11874980000000002,0.1875,0.1484374,0.132812,0.1234374
163,outcome/success_lift_vs_dataset,Training,0.13749993333333335,0.021079316975862593,3,0.117188,0.1390624,0.171875,0.1625,0.078125,0.1109374
164,outcome/success_lift_vs_dataset,Training,0.13333333333333333,0.023708079964059128,3,0.234375,0.146875,0.085938,0.1531252,0.125,0.09999980000000001
165,outcome/success_lift_vs_dataset,Training,0.125,0.02541972454296072,3,0.125,0.14375,0.125,0.1421876,0.078125,0.08906240000000001
166,outcome/success_lift_vs_dataset,Training,0.1348958,0.016650455658229493,3,0.195312,0.15625,0.09375,0.1328126,0.164062,0.11562480000000001
167,outcome/success_lift_vs_dataset,Training,0.12083333333333333,0.0184142390935807,3,0.0625,0.146875,0.0625,0.1078126,0.09375,0.10781239999999999
168,outcome/success_lift_vs_dataset,Training,0.125,0.020531588975040396,3,0.125,0.1484374,0.125,0.09843759999999999,0.179688,0.128125
169,outcome/success_lift_vs_dataset,Training,0.11875000000000001,0.010900186351923842,3,0.09375,0.12031240000000001,0.117188,0.10468759999999999,0.140625,0.13125
170,outcome/success_lift_vs_dataset,Training,0.12291666666666667,0.02387893146818388,3,0.078125,0.1109374,0.109375,0.10156259999999999,0.203125,0.15625
171,outcome/success_lift_vs_dataset,Training,0.11927086666666668,0.025558014072737004,3,0.226562,0.11718739999999998,0.03125,0.08906259999999999,0.140625,0.15156260000000002
172,outcome/success_lift_vs_dataset,Training,0.1177084,0.02784386839072474,3,0.03125,0.11093739999999999,0.054688,0.08750019999999999,0.109375,0.1546876
