step,metric,metric_display,mean,std,num_seeds,raw_seed7,smooth_seed7,raw_seed8,smooth_seed8,raw_seed9,smooth_seed9
9,reward/total_mean,reward/total_mean,0.15990913333333334,0.09943494440223495,3,0.37767,0.3004846,0.185473,0.0927624,0.149957,0.0864804
10,reward/total_mean,reward/total_mean,0.18620273333333334,0.09883506505181021,3,0.320955,0.325612,0.229746,0.1252358,0.084749,0.1077604
11,reward/total_mean,reward/total_mean,0.20099666666666668,0.08686951947441378,3,0.315324,0.3215722,0.192441,0.16109579999999998,0.217625,0.120322
12,reward/total_mean,reward/total_mean,0.24151646666666668,0.07871023808990091,3,0.321065,0.3527132,0.306528,0.1903246,0.349627,0.18151160000000002
13,reward/total_mean,reward/total_mean,0.25768753333333333,0.04499249787815248,3,0.265537,0.3201102,0.164797,0.21579700000000002,0.383819,0.23715540000000002
14,reward/total_mean,reward/total_mean,0.27773766666666666,0.032440595763675834,3,0.362891,0.3171544,0.294982,0.2376988,0.355979,0.2783598
15,reward/total_mean,reward/total_mean,0.32862240000000004,0.044820988166111055,3,0.505112,0.35398579999999996,0.369415,0.2656326,0.524194,0.36624880000000004
16,reward/total_mean,reward/total_mean,0.3533473333333334,0.0283636925571329,3,0.376604,0.3662418,0.434306,0.3140056,0.285354,0.37979460000000004
17,reward/total_mean,reward/total_mean,0.3580662666666667,0.03161764272230864,3,0.370404,0.37610960000000004,0.304569,0.3136138,0.373031,0.3844754
18,reward/total_mean,reward/total_mean,0.3540569333333334,0.03321380882357349,3,0.373035,0.3976092,0.334312,0.3475168,0.046666,0.3170448
19,reward/total_mean,reward/total_mean,0.3591346,0.025205895526774408,3,0.339966,0.3930242,0.316208,0.351762,0.433843,0.3326176
20,reward/total_mean,reward/total_mean,0.3308276666666667,0.023726284395347047,3,0.342218,0.36044539999999997,0.258981,0.3296752,0.372918,0.3023624
21,reward/total_mean,reward/total_mean,0.3507185333333333,0.026069254957431277,3,0.485292,0.382183,0.37766,0.318346,0.531675,0.3516266
22,reward/total_mean,reward/total_mean,0.35164946666666674,0.023965328114498145,3,0.37498,0.3830982,0.337752,0.3249826,0.349236,0.34686760000000005
23,reward/total_mean,reward/total_mean,0.3887348666666666,0.04382108593400619,3,0.380826,0.3846564,0.395503,0.3372208,0.533965,0.4443274
24,reward/total_mean,reward/total_mean,0.3953523333333333,0.03234858225036902,3,0.514991,0.4196614,0.37828,0.3496352,0.296008,0.4167604
25,reward/total_mean,reward/total_mean,0.3922372,0.02956625535572606,3,0.392698,0.4297574,0.298281,0.3574952,0.236411,0.38945900000000006
26,reward/total_mean,reward/total_mean,0.3634024,0.027977599299916105,3,0.318079,0.39631479999999997,0.420007,0.36596460000000003,0.224019,0.3279278
27,reward/total_mean,reward/total_mean,0.36972093333333333,0.02075723037230374,3,0.285666,0.37845199999999996,0.456065,0.3896272,0.415015,0.3410836
28,reward/total_mean,reward/total_mean,0.3545942,0.017648357272751096,3,0.311326,0.364552,0.294543,0.3694352,0.477524,0.3297954
29,reward/total_mean,reward/total_mean,0.35099573333333334,0.0318748816992663,3,0.245527,0.3106592,0.474064,0.388592,0.415711,0.353736
30,reward/total_mean,reward/total_mean,0.3754226,0.0702565889888391,3,0.222068,0.2765332,0.43793,0.41652179999999994,0.633795,0.4332128
31,reward/total_mean,reward/total_mean,0.40731306666666667,0.06389885891152952,3,0.523245,0.31756639999999997,0.552573,0.44303499999999996,0.364644,0.4613378
32,reward/total_mean,reward/total_mean,0.39940613333333336,0.05258639682562616,3,0.323061,0.3250454,0.428445,0.43751100000000004,0.286636,0.43566200000000005
33,reward/total_mean,reward/total_mean,0.4094457333333334,0.046460584536524664,3,0.445822,0.3519446,0.435637,0.46572979999999997,0.352528,0.41066280000000005
34,reward/total_mean,reward/total_mean,0.41400233333333336,0.03680941017451317,3,0.327776,0.3683944,0.438113,0.45853959999999994,0.437762,0.415073
35,reward/total_mean,reward/total_mean,0.41912780000000005,0.0563819743088161,3,0.32683,0.3893468,0.635605,0.4980746,0.40824,0.369962
36,reward/total_mean,reward/total_mean,0.3994434,0.045963861919845986,3,0.412345,0.3671668,0.384428,0.4644456,0.348423,0.3667178
37,reward/total_mean,reward/total_mean,0.40915433333333334,0.04219209709960174,3,0.337564,0.3700674,0.444925,0.4677416,0.401317,0.389654
38,reward/total_mean,reward/total_mean,0.43216246666666663,0.03570387153697605,3,0.532249,0.3873528,0.47054,0.4747222,0.57632,0.4344124
39,reward/total_mean,reward/total_mean,0.4496313333333333,0.034141900797049284,3,0.522443,0.4262862,0.554035,0.4979066,0.389206,0.4247012
40,reward/total_mean,reward/total_mean,0.4520819333333333,0.0030988361356411604,3,0.472652,0.4554506,0.410198,0.45282520000000004,0.524584,0.44797000000000003
41,reward/total_mean,reward/total_mean,0.4550706,0.028018543383028782,3,0.29874,0.43272959999999994,0.593213,0.49458219999999997,0.298073,0.43790000000000007
42,reward/total_mean,reward/total_mean,0.45794773333333333,0.02293801346024154,3,0.306297,0.4264762,0.374485,0.48049420000000004,0.546181,0.4668728
43,reward/total_mean,reward/total_mean,0.44739639999999997,0.034793150974677,3,0.420027,0.4040318,0.514145,0.4892152,0.486667,0.4489422
44,reward/total_mean,reward/total_mean,0.43695700000000004,0.04802449974946816,3,0.370926,0.37372839999999996,0.558186,0.49004539999999996,0.379981,0.4470972000000001
45,reward/total_mean,reward/total_mean,0.4153591333333333,0.06796885255611984,3,0.212127,0.3216234,0.363282,0.4806622000000001,0.508057,0.44379179999999996
46,reward/total_mean,reward/total_mean,0.4063194666666667,0.07227957219470033,3,0.236067,0.30908879999999994,0.327997,0.42761899999999997,0.490367,0.4822506000000001
47,reward/total_mean,reward/total_mean,0.40711840000000005,0.06558838378025997,3,0.383363,0.324502,0.295927,0.41190740000000003,0.559657,0.48494580000000004
48,reward/total_mean,reward/total_mean,0.40685953333333336,0.04604579656018802,3,0.517833,0.3440632,0.571266,0.42333160000000003,0.327857,0.4531838
49,reward/total_mean,reward/total_mean,0.41396159999999993,0.06134970149386764,3,0.361912,0.3422604,0.479054,0.40750519999999996,0.574658,0.4921192
50,reward/total_mean,reward/total_mean,0.4212168666666667,0.037701674564872535,3,0.477754,0.3953858,0.294447,0.3937382,0.420094,0.4745266
51,reward/total_mean,reward/total_mean,0.4327754,0.03004834753570762,3,0.29851,0.4078744,0.436329,0.4154046,0.49297,0.4750472
52,reward/total_mean,reward/total_mean,0.4224497333333334,0.03069232074393999,3,0.241107,0.3794232,0.413937,0.4390066,0.429018,0.4489194
53,reward/total_mean,reward/total_mean,0.40591726666666667,0.052142532060838374,3,0.377044,0.3512654,0.328081,0.3903696,0.463844,0.47611680000000006
54,reward/total_mean,reward/total_mean,0.3951382666666667,0.036342209884130894,3,0.461543,0.3711916,0.365847,0.3677282,0.426549,0.446495
55,reward/total_mean,reward/total_mean,0.39570940000000004,0.034608377188574825,3,0.362109,0.3480626,0.505007,0.4098402,0.333746,0.4292254
56,reward/total_mean,reward/total_mean,0.38841300000000006,0.01509691356801119,3,0.403018,0.36896419999999996,0.415954,0.4057652,0.299391,0.3905096
57,reward/total_mean,reward/total_mean,0.41111526666666665,0.005114839864116507,3,0.428028,0.4063484,0.429046,0.40878700000000007,0.567522,0.4182104
58,reward/total_mean,reward/total_mean,0.4219383333333333,0.025831257628608717,3,0.601264,0.45119240000000005,0.415443,0.4262594,0.314608,0.3883632
59,reward/total_mean,reward/total_mean,0.4261350666666666,0.03934591637678414,3,0.56401,0.47168580000000004,0.389732,0.4310364,0.363148,0.375683
60,reward/total_mean,reward/total_mean,0.43949813333333326,0.034991949925407446,3,0.44119,0.487502,0.479358,0.42590659999999997,0.48076,0.4050858
61,reward/total_mean,reward/total_mean,0.4689264,0.03101886171348011,3,0.503845,0.5076674000000001,0.445093,0.4317344,0.610849,0.4673774
62,reward/total_mean,reward/total_mean,0.46324706666666665,0.03671299446329901,3,0.458558,0.5137734,0.408553,0.4276358,0.472295,0.448332
63,reward/total_mean,reward/total_mean,0.47254119999999994,0.024215271618271528,3,0.524802,0.49848099999999995,0.478307,0.44020859999999995,0.467618,0.4789339999999999
64,reward/total_mean,reward/total_mean,0.47032693333333336,0.02001147341657335,3,0.500077,0.48569439999999997,0.399001,0.4420624,0.384598,0.48322400000000004
65,reward/total_mean,reward/total_mean,0.46016019999999996,0.021379009350918632,3,0.395793,0.47661499999999996,0.418878,0.42996639999999997,0.434136,0.47389919999999996
66,reward/total_mean,reward/total_mean,0.4348482,0.022317407048310967,3,0.447792,0.4654044,0.358892,0.4127262,0.373423,0.426414
67,reward/total_mean,reward/total_mean,0.4288536,0.028580474371617173,3,0.409736,0.45564,0.55329,0.4416736,0.286461,0.3892472
68,reward/total_mean,reward/total_mean,0.4291603333333333,0.016467613896642377,3,0.475707,0.445821,0.44455,0.4349221999999999,0.555071,0.4067378
69,reward/total_mean,reward/total_mean,0.4446534,0.015439708842677957,3,0.49699,0.4452036,0.351763,0.4254746,0.667319,0.4632820000000001
70,reward/total_mean,reward/total_mean,0.4476586,0.01837861901739808,3,0.519447,0.4699344,0.416121,0.4249232,0.358317,0.4481182
71,reward/total_mean,reward/total_mean,0.4569598666666666,0.009005775646525674,3,0.446499,0.4696757999999999,0.490387,0.4512222,0.38274,0.4499816
72,reward/total_mean,reward/total_mean,0.45140006666666666,0.01942275865427516,3,0.392142,0.46615699999999993,0.41697,0.42395820000000006,0.356978,0.464085
73,reward/total_mean,reward/total_mean,0.4330516,0.007012592766350154,3,0.338067,0.438629,0.440565,0.4231612,0.421469,0.4373646
74,reward/total_mean,reward/total_mean,0.42431900000000006,0.020838851573603257,3,0.474687,0.4341684,0.453202,0.44344900000000004,0.457194,0.3953396
75,reward/total_mean,reward/total_mean,0.43558840000000004,0.011870151750785119,3,0.460925,0.422464,0.454951,0.45121500000000003,0.54705,0.4330862
76,reward/total_mean,reward/total_mean,0.45003839999999995,0.011657334204125154,3,0.538985,0.4409612,0.447606,0.44265879999999996,0.549785,0.46649519999999994
77,reward/total_mean,reward/total_mean,0.4665198666666666,0.01802230951706492,3,0.516719,0.4658766,0.648212,0.48890720000000004,0.248381,0.44477580000000005
78,reward/total_mean,reward/total_mean,0.4754964666666666,0.027449043813016282,3,0.408469,0.479957,0.529337,0.5066615999999999,0.396944,0.4398708
79,reward/total_mean,reward/total_mean,0.49083733333333335,0.03976253196577008,3,0.475395,0.4800986,0.639941,0.5440094,0.49986,0.448404
80,reward/total_mean,reward/total_mean,0.4953405333333334,0.03920408796178731,3,0.521584,0.49223040000000007,0.459079,0.5448350000000001,0.549811,0.4489562
81,reward/total_mean,reward/total_mean,0.48405400000000015,0.06176898446976983,3,0.506668,0.48576700000000006,0.517602,0.5588342000000001,0.342808,0.40756080000000006
82,reward/total_mean,reward/total_mean,0.4881500000000001,0.031139825565343164,3,0.505074,0.48343800000000003,0.496168,0.5284254,0.47351,0.45258660000000006
83,reward/total_mean,reward/total_mean,0.4758402000000001,0.024256786607188247,3,0.275237,0.4567916,0.437569,0.5100718000000001,0.437297,0.4606572000000001
84,reward/total_mean,reward/total_mean,0.45542640000000006,0.011320524289389905,3,0.523547,0.466422,0.288838,0.4398512,0.496604,0.460006
85,reward/total_mean,reward/total_mean,0.44454973333333325,0.018814275292506528,3,0.429825,0.4480702,0.587971,0.4656295999999999,0.349528,0.4199494
86,reward/total_mean,reward/total_mean,0.4473308666666666,0.017371206086190118,3,0.471958,0.44112819999999997,0.544545,0.47101819999999994,0.392292,0.42984619999999996
87,reward/total_mean,reward/total_mean,0.46217519999999995,0.013033251886872552,3,0.584313,0.45697600000000005,0.541522,0.480089,0.571582,0.44946059999999993
88,reward/total_mean,reward/total_mean,0.4975105333333334,0.009385027054243825,3,0.506716,0.5032718,0.562048,0.5049848,0.611369,0.48427500000000007
89,reward/total_mean,reward/total_mean,0.5391061333333332,0.03182953500564464,3,0.669418,0.532446,0.668865,0.5809902,0.59464,0.5038822
90,reward/total_mean,reward/total_mean,0.5531598,0.023722506464537055,3,0.436354,0.5337517999999999,0.615833,0.5865626,0.525942,0.539165
91,reward/total_mean,reward/total_mean,0.5479531333333333,0.009280486444626132,3,0.500322,0.5394246,0.329622,0.5435779999999999,0.500751,0.5608568
92,reward/total_mean,reward/total_mean,0.5385118666666667,0.02248466887063764,3,0.421136,0.5067892,0.586018,0.5524772,0.548644,0.5562692
93,reward/total_mean,reward/total_mean,0.5452508,0.02944253969525501,3,0.563736,0.5181932,0.730601,0.5861878,0.48688,0.5313714
94,reward/total_mean,reward/total_mean,0.5293957333333333,0.040792415757289445,3,0.496623,0.4836342,0.651414,0.5826976,0.54706,0.5218554
95,reward/total_mean,reward/total_mean,0.5186944,0.02070227857024434,3,0.48066,0.4924954,0.417902,0.5431113999999999,0.519047,0.5204764
96,reward/total_mean,reward/total_mean,0.5169519333333333,0.049461078997620825,3,0.39527,0.47148500000000004,0.542664,0.5857198,0.366624,0.493651
97,reward/total_mean,reward/total_mean,0.49671713333333334,0.025045792718849116,3,0.503856,0.48802900000000005,0.311413,0.5307988,0.437007,0.4713236
98,reward/total_mean,reward/total_mean,0.44651313333333337,0.019971514584082566,3,0.343141,0.44390999999999997,0.193901,0.42345879999999997,0.491115,0.4721706
99,reward/total_mean,reward/total_mean,0.42119639999999997,0.04181513560646032,3,0.546723,0.45393,0.345011,0.3621782,0.423612,0.44748099999999996
100,reward/total_mean,reward/total_mean,0.4313689333333333,0.02248773232932918,3,0.480864,0.4539708,0.610473,0.40069239999999995,0.47886,0.4394436
101,reward/total_mean,reward/total_mean,0.4592802,0.04146211395028801,3,0.548717,0.4846602000000001,0.543267,0.40081300000000003,0.631243,0.4923674
102,reward/total_mean,reward/total_mean,0.47537826666666666,0.04050382274710484,3,0.6345,0.510789,0.400751,0.41868060000000007,0.458496,0.4966652
103,reward/total_mean,reward/total_mean,0.4945084,0.05221929538730554,3,0.629465,0.5680538,0.360199,0.4519402,0.325445,0.4635312
104,reward/total_mean,reward/total_mean,0.5167324666666667,0.04007445111999523,3,0.519559,0.5626209999999999,0.698267,0.5225914,0.430881,0.464985
105,reward/total_mean,reward/total_mean,0.5172514666666667,0.043673632330223616,3,0.503488,0.5671457999999999,0.616676,0.523832,0.457818,0.4607766
106,reward/total_mean,reward/total_mean,0.5142838666666667,0.04649599716572983,3,0.498311,0.5570646,0.604802,0.536139,0.5756,0.449648
107,reward/total_mean,reward/total_mean,0.5118014,0.0493454284653266,3,0.538435,0.5378516,0.494272,0.5548432,0.423803,0.44270940000000003
108,reward/total_mean,reward/total_mean,0.5051926666666665,0.04424531315452768,3,0.514469,0.5148524,0.355495,0.5539023999999999,0.346014,0.4468232
109,reward/total_mean,reward/total_mean,0.48918693333333335,0.017125369704103395,3,0.430073,0.49695520000000004,0.454599,0.5051688,0.523949,0.4654368
110,reward/total_mean,reward/total_mean,0.4736143333333333,0.016488947956198464,3,0.468111,0.4898797999999999,0.490594,0.4799524,0.385688,0.4510108
111,reward/total_mean,reward/total_mean,0.4648396666666666,0.03558667571712134,3,0.596272,0.5094719999999999,0.518353,0.4626626,0.432468,0.4223844
112,reward/total_mean,reward/total_mean,0.46535666666666664,0.02202066995912903,3,0.464924,0.4947697999999999,0.389905,0.4417892,0.609436,0.459511
113,reward/total_mean,reward/total_mean,0.4839892666666667,0.009426597695645847,3,0.496078,0.4910916,0.499888,0.4706678,0.499501,0.49020840000000004
114,reward/total_mean,reward/total_mean,0.5060441999999999,0.01793591468608912,3,0.63102,0.531281,0.579427,0.4956334,0.528998,0.49121819999999994
115,reward/total_mean,reward/total_mean,0.5369811333333333,0.02191181129426675,3,0.645245,0.5667078,0.585123,0.5145392,0.578079,0.5296964
116,reward/total_mean,reward/total_mean,0.5300266666666666,0.019649835238890797,3,0.512917,0.5500368,0.462268,0.5033222,0.467591,0.536721
117,reward/total_mean,reward/total_mean,0.5448812666666667,0.035879732011757766,3,0.692566,0.5955652,0.481463,0.5216338,0.513055,0.5174448
118,reward/total_mean,reward/total_mean,0.5653257333333334,0.035312767452894744,3,0.592393,0.6148282,0.566036,0.5348634000000001,0.643705,0.5462855999999999
119,reward/total_mean,reward/total_mean,0.5653245333333333,0.04597774007679029,3,0.708386,0.6303014,0.558762,0.5307304,0.472279,0.5349418
120,reward/total_mean,reward/total_mean,0.5423931333333333,0.03546887254756707,3,0.447332,0.5907188,0.464413,0.5065883999999999,0.552731,0.5298722
121,reward/total_mean,reward/total_mean,0.5582511333333334,0.02964054526998825,3,0.538371,0.5958096,0.546084,0.5233516,0.596191,0.5555922
122,reward/total_mean,reward/total_mean,0.5518194666666667,0.041857162913997006,3,0.555049,0.5683062,0.336406,0.49434020000000006,0.699154,0.592812
123,reward/total_mean,reward/total_mean,0.5432238666666667,0.04428230605628195,3,0.445113,0.5388502,0.550878,0.4913086,0.677209,0.5995128000000001
124,reward/total_mean,reward/total_mean,0.5300225333333333,0.07321445945245762,3,0.624182,0.5220094,0.325364,0.44462899999999994,0.591861,0.6234292
125,reward/total_mean,reward/total_mean,0.5491457333333333,0.05872557777149199,3,0.553085,0.5431600000000001,0.643277,0.4804018,0.554962,0.6238754
126,reward/total_mean,reward/total_mean,0.5280151333333334,0.04043512761295003,3,0.429838,0.5214534000000001,0.554577,0.48210040000000004,0.379272,0.5804916
127,reward/total_mean,reward/total_mean,0.5538743333333334,0.026776239055965684,3,0.673126,0.5450688,0.557814,0.5263819999999999,0.747557,0.5901721999999999
128,reward/total_mean,reward/total_mean,0.5432890666666667,0.04290759961477951,3,0.706274,0.5973010000000001,0.380631,0.49233259999999995,0.427516,0.5402336
129,reward/total_mean,reward/total_mean,0.5741278666666668,0.01786887620591238,3,0.634621,0.5993888,0.668192,0.5608982000000001,0.701176,0.5620966000000001
130,reward/total_mean,reward/total_mean,0.5566625333333333,0.016403522753630998,3,0.455397,0.5798512,0.566989,0.5456405999999999,0.466958,0.5444958
131,reward/total_mean,reward/total_mean,0.5895206000000001,0.03133709949862415,3,0.565207,0.606925,0.553984,0.545522,0.737367,0.6161148000000001
132,reward/total_mean,reward/total_mean,0.5645751333333333,0.029078537113746916,3,0.553878,0.5830754,0.447797,0.5235186,0.60264,0.5871314
133,reward/total_mean,reward/total_mean,0.5825959333333333,0.0204530639206507,3,0.613187,0.5644579999999999,0.623798,0.572152,0.547748,0.6111778
134,reward/total_mean,reward/total_mean,0.5635719333333333,0.016593547026345933,3,0.545194,0.5465726,0.737841,0.5860817999999999,0.435594,0.5580614
135,reward/total_mean,reward/total_mean,0.557386,0.02594688530723221,3,0.327298,0.5209528000000001,0.533519,0.5793877999999999,0.535738,0.5718174
136,reward/total_mean,reward/total_mean,0.5328294666666666,0.024844959033887674,3,0.60426,0.5287634000000001,0.482479,0.5650868,0.401471,0.5046381999999999
137,reward/total_mean,reward/total_mean,0.540637,0.026673522128632846,3,0.534935,0.5249748000000001,0.5133,0.5781874,0.673193,0.5187488
138,reward/total_mean,reward/total_mean,0.5073622666666667,0.03401817960457158,3,0.369019,0.4761412,0.506217,0.5546712,0.410376,0.4912744
139,reward/total_mean,reward/total_mean,0.5108461333333334,0.010367070606921188,3,0.706041,0.5083106,0.462526,0.49960820000000006,0.60232,0.5246196000000001
140,reward/total_mean,reward/total_mean,0.5153381333333334,0.008101025568545172,3,0.362679,0.5153868,0.562439,0.5053922,0.538817,0.5252354
141,reward/total_mean,reward/total_mean,0.5227665333333333,0.019862907015394855,3,0.503351,0.495205,0.614763,0.531849,0.481522,0.5412456
142,reward/total_mean,reward/total_mean,0.5270827333333333,0.01331750828379278,3,0.618162,0.5118503999999999,0.575512,0.5442914,0.592497,0.5251064000000001
143,reward/total_mean,reward/total_mean,0.5502068666666667,0.011980522114758748,3,0.593471,0.5567408,0.451769,0.5334017999999999,0.587234,0.560478
144,reward/total_mean,reward/total_mean,0.5442938666666667,0.011182970597992087,3,0.626203,0.5407732,0.459025,0.5327016,0.596964,0.5594068
145,reward/total_mean,reward/total_mean,0.5324609333333333,0.014626844103755112,3,0.345042,0.5372458,0.462132,0.5126402,0.479267,0.5474968
146,reward/total_mean,reward/total_mean,0.527647,0.0304871721224955,3,0.505442,0.537664,0.483168,0.4863212,0.538817,0.5589558
147,reward/total_mean,reward/total_mean,0.4924988666666666,0.02731369256927539,3,0.498291,0.5136898,0.413578,0.45393439999999996,0.34708,0.5098724
148,reward/total_mean,reward/total_mean,0.4737694666666667,0.016034169552413876,3,0.363033,0.46760219999999997,0.471875,0.4579556,0.516625,0.49575060000000004
149,reward/total_mean,reward/total_mean,0.4759236,0.012594782673260679,3,0.593557,0.461073,0.543407,0.474832,0.57754,0.4918658000000001
150,reward/total_mean,reward/total_mean,0.5034205333333334,0.006886616303784848,3,0.594282,0.510921,0.559423,0.4942902,0.54519,0.5050504
151,reward/total_mean,reward/total_mean,0.4807153333333334,0.008807721643093779,3,0.336426,0.4771178,0.475925,0.49284160000000005,0.374498,0.4721866
152,reward/total_mean,reward/total_mean,0.5000235999999999,0.017061432071194926,3,0.566782,0.490816,0.56908,0.5239419999999999,0.412711,0.4853128
153,reward/total_mean,reward/total_mean,0.5244358666666666,0.011040627591259844,3,0.605493,0.5393079999999999,0.457754,0.5211178000000001,0.65447,0.5128817999999999
154,reward/total_mean,reward/total_mean,0.5192785999999999,0.011007811678379428,3,0.425381,0.5056727999999999,0.600982,0.5326327999999999,0.610782,0.5195301999999999
155,reward/total_mean,reward/total_mean,0.5055830666666666,0.01091330897859225,3,0.517137,0.4902438,0.455139,0.511776,0.521186,0.5147294
156,reward/total_mean,reward/total_mean,0.5313257333333333,0.018194216756125824,3,0.460368,0.5150322,0.528176,0.5222262,0.584445,0.5567188000000001
157,reward/total_mean,reward/total_mean,0.5117942,0.03251261781278152,3,0.335817,0.4688392,0.553287,0.5190676,0.366496,0.5474758
158,reward/total_mean,reward/total_mean,0.4855242,0.05131924715503924,3,0.326967,0.413134,0.493508,0.5262184000000001,0.503192,0.5172202
159,reward/total_mean,reward/total_mean,0.49776933333333334,0.03438994137063272,3,0.605959,0.4492496,0.594509,0.5249238,0.620354,0.5191346
160,reward/total_mean,reward/total_mean,0.49897126666666675,0.033669259651828154,3,0.527833,0.4513888,0.452014,0.5242988000000001,0.531644,0.5212262
161,reward/total_mean,reward/total_mean,0.4748684,0.016833428326596633,3,0.4606,0.45143520000000004,0.321434,0.4829504,0.429412,0.4902196
162,reward/total_mean,reward/total_mean,0.49314953333333333,0.021386822890327138,3,0.402349,0.4647416000000001,0.630348,0.49836259999999993,0.49712,0.5163444
163,reward/total_mean,reward/total_mean,0.5124337333333333,0.007661503351750792,3,0.518724,0.503093,0.610991,0.5218592,0.483215,0.5123489999999999
164,reward/total_mean,reward/total_mean,0.49676913333333333,0.011100066933531933,3,0.594973,0.5008958,0.524325,0.5078224,0.466555,0.4815892
165,reward/total_mean,reward/total_mean,0.5119462666666666,0.023779363881221805,3,0.691602,0.5336496000000001,0.529608,0.5233412,0.517938,0.478848
166,reward/total_mean,reward/total_mean,0.5631766,0.02101113320567614,3,0.724946,0.5865188,0.541873,0.567429,0.713082,0.535582
167,reward/total_mean,reward/total_mean,0.5684788666666667,0.04669630623345801,3,0.64232,0.634513,0.467205,0.5348004,0.499826,0.5361232
168,reward/total_mean,reward/total_mean,0.5703076,0.04319114371936295,3,0.460681,0.6229044,0.522555,0.5171132,0.657125,0.5709052
169,reward/total_mean,reward/total_mean,0.5676694666666667,0.02801869095601886,3,0.444235,0.5927568000000001,0.581578,0.5285637999999999,0.520468,0.5816878000000001
170,reward/total_mean,reward/total_mean,0.5526920000000001,0.0425477320028538,3,0.529535,0.5603434,0.372685,0.49717920000000004,0.612266,0.6005534000000001
171,reward/total_mean,reward/total_mean,0.5195028666666667,0.04795879242970532,3,0.652516,0.5458574,0.316997,0.45220399999999994,0.512551,0.5604472
172,reward/total_mean,reward/total_mean,0.4939453333333333,0.050940298130349525,3,0.411962,0.4997858,0.350393,0.4288416,0.463633,0.5532086
173,reward/total_mean,reward/total_mean,0.4812209333333333,0.03461556074035041,3,0.380324,0.48371440000000004,0.566517,0.43763399999999997,0.502654,0.5223144
174,reward/total_mean,reward/total_mean,0.47942586666666664,0.03836666402536911,3,0.434646,0.4817966,0.549888,0.431296,0.534821,0.5251849999999999
175,reward/total_mean,reward/total_mean,0.48660526666666665,0.026536585268559974,3,0.47348,0.4705856,0.542327,0.46522440000000004,0.60637,0.5240058
176,reward/total_mean,reward/total_mean,0.5048322,0.04373158714186654,3,0.519498,0.443982,0.619303,0.5256856,0.616667,0.544829
177,reward/total_mean,reward/total_mean,0.5157186666666665,0.052345454358605846,3,0.403094,0.4422084,0.522166,0.5600402,0.464025,0.5449073999999999
178,reward/total_mean,reward/total_mean,0.5249358666666667,0.04500065260692216,3,0.482423,0.4626282,0.490661,0.544869,0.614669,0.5673104
179,reward/total_mean,reward/total_mean,0.5208106,0.044001880952522936,3,0.416684,0.4590358,0.616496,0.5581906,0.424296,0.5452054000000001
180,reward/total_mean,reward/total_mean,0.5296352,0.028584976054330823,3,0.633073,0.4909544,0.445385,0.5388022,0.676088,0.559149
181,reward/total_mean,reward/total_mean,0.5147349333333334,0.01259098338371114,3,0.551113,0.4972773999999999,0.527424,0.5204264000000001,0.453427,0.526501
182,reward/total_mean,reward/total_mean,0.5409655333333333,0.013245786087490472,3,0.609117,0.538482,0.550673,0.5261278,0.622954,0.5582868000000001
183,reward/total_mean,reward/total_mean,0.5308712,0.007069774740400116,3,0.488795,0.5397563999999999,0.512016,0.5303988000000001,0.435527,0.5224584
184,reward/total_mean,reward/total_mean,0.5352841333333334,0.016122490969105584,3,0.304856,0.5173907999999999,0.624465,0.5319926,0.594349,0.5564690000000001
185,reward/total_mean,reward/total_mean,0.5184944666666667,0.019239591441492603,3,0.515817,0.49393960000000003,0.490035,0.5409226,0.496849,0.5206212
186,reward/total_mean,reward/total_mean,0.5189028666666666,0.01690836477039957,3,0.558729,0.4954628,0.455455,0.5265288,0.523906,0.534717
187,reward/total_mean,reward/total_mean,0.5251444666666667,0.022533585473737253,3,0.621796,0.4979986,0.683895,0.5531732,0.570677,0.5242616
188,reward/total_mean,reward/total_mean,0.5365448,0.021989984223732387,3,0.587665,0.5177726,0.583164,0.5674028,0.436514,0.524459
189,reward/total_mean,reward/total_mean,0.5489054000000001,0.015921672036148284,3,0.564824,0.5697662,0.516524,0.5458146,0.627731,0.5311354
190,reward/total_mean,reward/total_mean,0.5692961333333333,0.02312777623455304,3,0.67422,0.6014468000000001,0.553091,0.5584258,0.581251,0.5480158
191,reward/total_mean,reward/total_mean,0.5831112666666666,0.020695385725540104,3,0.613116,0.6123242,0.498101,0.566955,0.6341,0.5700546
192,reward/total_mean,reward/total_mean,0.5520535333333333,0.016630854899119155,3,0.438033,0.5755716,0.551748,0.5405255999999999,0.420721,0.5400634
193,reward/total_mean,reward/total_mean,0.5526282000000001,0.02167816114772349,3,0.527132,0.5634650000000001,0.492404,0.5223736,0.596427,0.572046
194,reward/total_mean,reward/total_mean,0.5324188,0.02924774728966321,3,0.473844,0.545269,0.364382,0.49194519999999997,0.567712,0.5600422
195,reward/total_mean,reward/total_mean,0.5106977333333332,0.03425107845127732,3,0.401559,0.4907368,0.505649,0.4824568,0.575538,0.5588995999999999
196,reward/total_mean,reward/total_mean,0.4964688,0.043221915045032394,3,0.472752,0.462664,0.432155,0.46926759999999995,0.626976,0.5574747999999999
197,reward/total_mean,reward/total_mean,0.5024759333333333,0.04477523149013918,3,0.491669,0.4733912,0.546945,0.4683070000000001,0.461995,0.5657295999999999
198,reward/total_mean,reward/total_mean,0.49202166666666675,0.05331880561211235,3,0.568854,0.48173560000000004,0.313235,0.4324732,0.57706,0.5618562
199,reward/total_mean,reward/total_mean,0.5141695333333333,0.024029677435667394,3,0.52817,0.49260079999999995,0.713072,0.5022112,0.496914,0.5476966
